"inq_last_6mths","pub_rec","revol_bal","dti","home_ownership"
1,0,5103,22.05,"RENT"
1,0,13737,15.31,"OWN"
3,1,3466,7.56,"OWN"
0,0,16324,28.72,"RENT"
0,0,8010,21.55,"MORTGAGE"
0,0,5221,15.52,"RENT"
2,0,17644,29.17,"MORTGAGE"
1,0,20562,27.79,"RENT"
0,0,138918,9.85,"MORTGAGE"
1,0,1276,15.65,"RENT"
0,0,24572,23.4,"OWN"
0,0,10441,24.96,"MORTGAGE"
0,1,6371,24.62,"OWN"
0,0,8831,6.12,"MORTGAGE"
1,0,13269,17.32,"OWN"
0,0,6921,15.51,"RENT"
2,0,20483,22.22,"MORTGAGE"
2,0,7158,13.26,"RENT"
0,0,997,7.51,"RENT"
0,0,8562,23.14,"MORTGAGE"
1,0,10935,6.5,"RENT"
5,0,14732,5.38,"MORTGAGE"
1,0,17360,20.62,"RENT"
3,0,8010,20.43,"RENT"
0,0,42861,24.53,"MORTGAGE"
0,0,13310,17.63,"RENT"
0,0,42103,24.96,"MORTGAGE"
0,1,5577,33.65,"MORTGAGE"
2,0,10734,6.15,"RENT"
2,0,15813,27.6,"MORTGAGE"
0,0,23277,23.29,"RENT"
0,0,15153,26.51,"RENT"
1,0,21349,15.19,"MORTGAGE"
0,0,20049,20.59,"MORTGAGE"
0,0,17890,18.28,"MORTGAGE"
2,0,7704,25.91,"RENT"
0,0,83656,21.39,"OWN"
2,1,10637,4.55,"RENT"
3,0,25852,26.61,"MORTGAGE"
1,0,4071,12.58,"RENT"
0,0,10804,11.76,"RENT"
1,0,12935,28.21,"RENT"
0,0,14640,24.24,"RENT"
0,0,24138,16.8,"MORTGAGE"
0,0,25981,27.68,"RENT"
2,0,34649,21.52,"MORTGAGE"
0,0,22757,29.74,"RENT"
0,0,9453,13.99,"RENT"
0,1,11482,29.43,"RENT"
1,0,12236,33.81,"MORTGAGE"
0,0,6023,20.32,"MORTGAGE"
0,0,6909,25.22,"MORTGAGE"
1,0,97438,19.6,"OWN"
2,0,21449,28.92,"OWN"
2,3,5323,24.42,"RENT"
1,1,11311,26.56,"MORTGAGE"
4,0,4994,28.89,"RENT"
1,0,4964,15.82,"MORTGAGE"
2,0,38022,9.99,"MORTGAGE"
0,1,7993,13.15,"MORTGAGE"
1,0,48810,25.92,"MORTGAGE"
0,0,16142,32.21,"MORTGAGE"
0,0,3922,12.23,"MORTGAGE"
2,0,9277,14.98,"RENT"
0,0,26885,12.31,"RENT"
0,0,1640,8.55,"MORTGAGE"
0,0,32499,11.7,"MORTGAGE"
0,0,11495,10.77,"OWN"
0,0,8540,21.78,"RENT"
2,0,10740,8.67,"RENT"
1,0,11392,38.34,"MORTGAGE"
1,1,4657,12.54,"RENT"
0,0,20309,20.24,"RENT"
0,0,7697,10.12,"RENT"
1,0,8745,26.17,"RENT"
3,0,8346,14.76,"RENT"
0,0,18032,20.36,"OWN"
0,1,7769,17.3,"MORTGAGE"
3,1,2540,13.63,"MORTGAGE"
1,0,22336,29.59,"MORTGAGE"
0,0,17556,30.53,"MORTGAGE"
1,0,31992,28.33,"MORTGAGE"
0,1,7359,37.85,"RENT"
0,1,14793,20.02,"RENT"
0,0,22289,33.68,"RENT"
2,0,7089,1.32,"RENT"
0,3,6403,29.86,"MORTGAGE"
1,0,2647,23.5,"MORTGAGE"
0,0,65303,19.27,"MORTGAGE"
1,0,13382,21.2,"OWN"
0,1,4575,16.66,"MORTGAGE"
3,0,37202,17.2,"MORTGAGE"
0,0,33993,29.03,"MORTGAGE"
2,0,12669,18.86,"RENT"
0,0,23943,32.22,"MORTGAGE"
0,0,32115,21.43,"MORTGAGE"
1,0,31541,24.55,"MORTGAGE"
0,0,9838,21.24,"RENT"
1,0,8247,9.14,"MORTGAGE"
4,0,11739,18.08,"RENT"
0,0,12216,22.48,"RENT"
2,0,1068,1.13,"RENT"
0,0,16153,12.04,"MORTGAGE"
1,0,7367,16.05,"MORTGAGE"
0,1,9102,25.52,"RENT"
0,0,25367,8.19,"MORTGAGE"
1,0,16152,12.4,"RENT"
0,0,9910,11.55,"RENT"
0,0,15646,15.16,"RENT"
0,1,11236,24.63,"RENT"
0,0,24533,9.88,"MORTGAGE"
0,1,1264,14.95,"RENT"
2,0,11418,25.97,"RENT"
0,1,39756,13.46,"MORTGAGE"
3,0,12661,11.47,"RENT"
0,0,5075,11.98,"RENT"
0,0,7336,10.08,"MORTGAGE"
0,0,7093,28.22,"MORTGAGE"
1,0,48501,11.71,"RENT"
3,0,28984,34.42,"MORTGAGE"
0,0,33979,24.67,"MORTGAGE"
0,0,9748,5.79,"RENT"
0,0,20600,22.77,"MORTGAGE"
1,0,13699,24.69,"MORTGAGE"
0,0,10553,25.28,"RENT"
0,0,15990,15.5,"OWN"
1,0,11055,15.36,"MORTGAGE"
0,0,7843,28.74,"MORTGAGE"
0,0,3274,12.68,"RENT"
1,1,3940,18.54,"MORTGAGE"
0,0,16322,20.28,"RENT"
1,1,12396,10.07,"MORTGAGE"
0,0,55522,20.47,"MORTGAGE"
0,0,11015,18.05,"RENT"
0,0,981,5.92,"RENT"
2,0,11688,26.66,"RENT"
0,0,14295,7.7,"RENT"
1,0,8187,8.21,"MORTGAGE"
0,0,12448,13.49,"RENT"
1,0,22343,19.35,"MORTGAGE"
0,0,20561,24.98,"RENT"
1,0,16778,34.83,"MORTGAGE"
1,0,8930,3.41,"MORTGAGE"
3,0,255,24.78,"MORTGAGE"
1,0,4023,16.94,"OWN"
0,0,10403,11.12,"MORTGAGE"
0,0,15962,18.19,"RENT"
0,0,39223,16.04,"MORTGAGE"
1,0,22914,16.32,"MORTGAGE"
0,1,12521,13.89,"RENT"
1,0,4828,24.95,"MORTGAGE"
0,0,9461,7.22,"MORTGAGE"
1,0,3968,13.95,"MORTGAGE"
0,0,11602,11.53,"MORTGAGE"
2,0,40033,31.07,"RENT"
0,0,8395,25.77,"RENT"
0,0,26892,28.68,"MORTGAGE"
0,4,14449,14.53,"RENT"
1,0,7714,8.05,"RENT"
0,0,10372,24.28,"RENT"
1,0,24037,24.77,"RENT"
2,0,22519,24.74,"MORTGAGE"
0,0,38174,32.17,"MORTGAGE"
2,0,23221,23.97,"MORTGAGE"
0,0,24728,20.02,"RENT"
0,0,8417,10.2,"MORTGAGE"
0,2,28110,8.64,"MORTGAGE"
1,0,19292,17.39,"OWN"
0,0,10118,5.18,"MORTGAGE"
5,0,53193,33.37,"MORTGAGE"
0,0,31405,10.93,"MORTGAGE"
1,0,42537,14.14,"MORTGAGE"
0,0,8471,10.21,"RENT"
2,0,8551,23.94,"MORTGAGE"
0,3,17356,37.76,"MORTGAGE"
0,0,17771,35.25,"RENT"
0,0,14287,25.8,"OWN"
0,0,7080,15.71,"OWN"
0,0,25745,26.26,"RENT"
1,0,40514,23.61,"MORTGAGE"
1,0,19485,13.68,"MORTGAGE"
1,2,7875,8.53,"MORTGAGE"
1,0,15851,12.99,"MORTGAGE"
0,0,3129,8.77,"MORTGAGE"
0,0,10460,28.9,"MORTGAGE"
0,0,18179,1.18,"MORTGAGE"
3,0,18814,10.33,"MORTGAGE"
2,0,11622,13.45,"RENT"
0,0,8201,15.03,"MORTGAGE"
0,0,10664,12.86,"RENT"
0,0,7931,26.41,"RENT"
2,0,3808,13.16,"RENT"
0,0,180892,24.04,"MORTGAGE"
2,0,23781,23.85,"MORTGAGE"
3,0,10280,10.09,"RENT"
1,0,26519,32.9,"RENT"
0,0,91430,31.21,"RENT"
1,0,8151,15.16,"MORTGAGE"
3,3,3255,25.42,"MORTGAGE"
0,0,19244,35.8,"MORTGAGE"
1,0,12485,18.89,"MORTGAGE"
0,0,7337,26.36,"RENT"
2,1,3402,16.94,"MORTGAGE"
1,1,11925,22.99,"RENT"
3,0,15027,16,"RENT"
1,0,18333,26.74,"MORTGAGE"
1,0,899,3.55,"MORTGAGE"
0,0,2657,23.63,"RENT"
0,0,5112,27.38,"RENT"
1,1,8611,5.52,"RENT"
4,0,14294,4.54,"MORTGAGE"
0,0,15647,7.71,"MORTGAGE"
0,0,7047,21.41,"RENT"
0,0,7450,17.18,"RENT"
0,0,8033,4.31,"RENT"
1,0,17489,18.43,"MORTGAGE"
0,0,37233,8.95,"MORTGAGE"
4,0,8358,6.67,"RENT"
3,0,7198,13.71,"MORTGAGE"
2,0,6818,15.03,"MORTGAGE"
0,0,301,11.94,"MORTGAGE"
2,0,16079,29.56,"OWN"
2,1,19756,23.65,"RENT"
0,0,16823,24.08,"MORTGAGE"
0,0,35100,17.35,"MORTGAGE"
0,0,13101,7.86,"MORTGAGE"
1,1,9559,17.02,"MORTGAGE"
0,1,20002,10.68,"RENT"
0,0,26053,9.35,"MORTGAGE"
0,0,7806,11.83,"MORTGAGE"
0,0,0,13.59,"MORTGAGE"
1,0,8838,23.56,"MORTGAGE"
0,0,19428,25.12,"RENT"
1,0,4793,21.76,"MORTGAGE"
1,0,17053,21.46,"RENT"
0,1,17146,13.97,"RENT"
0,0,7076,25.82,"MORTGAGE"
0,0,16757,13.33,"MORTGAGE"
0,0,42373,8.44,"MORTGAGE"
0,0,7985,25.13,"MORTGAGE"
1,0,20806,12.65,"OWN"
0,0,11635,8.94,"RENT"
0,0,11484,14.97,"MORTGAGE"
1,0,8559,10.78,"RENT"
0,0,9946,8.37,"OWN"
1,0,6304,21.01,"RENT"
0,0,190,8.12,"RENT"
0,0,6784,25.7,"MORTGAGE"
0,2,6352,6.22,"MORTGAGE"
0,0,11954,23.42,"RENT"
0,0,37098,33.01,"MORTGAGE"
0,0,24666,12.18,"MORTGAGE"
0,0,33330,27.87,"MORTGAGE"
0,1,11225,6.26,"RENT"
0,0,13600,7.75,"MORTGAGE"
3,0,33617,31.93,"MORTGAGE"
2,0,255,8.49,"MORTGAGE"
0,1,11485,10.32,"RENT"
6,0,15316,15.48,"MORTGAGE"
0,0,698,27.6,"RENT"
0,0,34747,31.8,"OWN"
1,0,33063,24,"RENT"
0,0,7040,23.72,"MORTGAGE"
1,0,6170,2.54,"MORTGAGE"
0,0,8052,31.16,"MORTGAGE"
0,0,7452,31.6,"RENT"
1,0,8882,13.47,"MORTGAGE"
0,0,23464,31.96,"RENT"
1,0,28986,17.17,"RENT"
0,0,12643,20.02,"RENT"
0,0,22429,30.81,"MORTGAGE"
1,0,7004,15.95,"RENT"
0,0,7463,15.45,"RENT"
0,0,11187,27.63,"MORTGAGE"
0,0,79169,17.06,"OWN"
0,0,32469,7.31,"RENT"
3,0,11191,11.09,"MORTGAGE"
0,0,26430,21.65,"MORTGAGE"
2,0,15241,29.27,"RENT"
0,0,14878,14.89,"RENT"
1,1,189,11.28,"MORTGAGE"
0,0,7806,16.62,"MORTGAGE"
1,0,19430,20.34,"MORTGAGE"
0,0,17206,30.24,"MORTGAGE"
0,0,11954,9.4,"RENT"
1,0,15602,8.35,"RENT"
1,0,37309,35.79,"RENT"
0,0,23947,21.13,"MORTGAGE"
0,0,18590,29.76,"RENT"
1,0,5269,10.43,"MORTGAGE"
0,0,2143,9.39,"RENT"
0,0,18196,18.67,"RENT"
0,0,31355,5.8,"OWN"
0,0,11110,31.96,"MORTGAGE"
0,0,51,22.21,"MORTGAGE"
0,1,10110,4.67,"MORTGAGE"
2,0,54337,15.64,"OWN"
0,0,3861,2.47,"MORTGAGE"
2,1,21761,32.07,"MORTGAGE"
1,0,21470,26.85,"RENT"
2,1,13619,23.88,"RENT"
3,0,8522,12.35,"MORTGAGE"
1,0,15552,16.99,"MORTGAGE"
0,0,8756,18.27,"RENT"
0,0,9568,7.44,"MORTGAGE"
0,0,5182,23.19,"RENT"
3,1,6527,3.6,"MORTGAGE"
0,0,19413,15.77,"MORTGAGE"
1,0,6251,8.46,"RENT"
0,0,9,35.94,"RENT"
2,1,9266,12.4,"MORTGAGE"
2,2,10293,21.74,"MORTGAGE"
4,0,27558,23.44,"MORTGAGE"
1,0,15423,26.7,"MORTGAGE"
0,0,14224,14.16,"OWN"
0,0,22717,8.97,"OWN"
0,1,42528,19.12,"OWN"
4,1,15036,19.25,"RENT"
0,0,4256,11.77,"RENT"
0,1,8892,29.6,"MORTGAGE"
2,0,5234,15.31,"RENT"
2,0,10191,12.32,"RENT"
4,1,25627,22.03,"MORTGAGE"
1,0,21228,8.72,"MORTGAGE"
1,0,35603,24.09,"MORTGAGE"
2,0,10643,4.72,"RENT"
0,0,24947,22.61,"MORTGAGE"
0,0,37384,14.11,"OWN"
3,0,11371,34.04,"MORTGAGE"
0,0,15748,24.2,"OWN"
2,0,12125,11.85,"RENT"
1,0,20828,13.28,"RENT"
3,1,21979,17.4,"RENT"
1,0,72495,23.47,"MORTGAGE"
0,0,6760,30.57,"MORTGAGE"
1,0,36630,22.91,"MORTGAGE"
1,1,4040,9.03,"MORTGAGE"
2,0,2316,7.93,"RENT"
0,0,8396,23.44,"RENT"
0,0,28634,14.61,"MORTGAGE"
1,1,9792,37.68,"MORTGAGE"
0,0,10537,23.15,"MORTGAGE"
0,0,18376,13.41,"RENT"
1,0,10044,14.13,"MORTGAGE"
1,1,7070,17.9,"MORTGAGE"
1,0,14493,20.39,"OWN"
0,1,12030,16.51,"MORTGAGE"
1,0,4622,5.62,"RENT"
3,0,18749,28.35,"MORTGAGE"
2,1,629,18.68,"RENT"
1,0,1410,14.63,"MORTGAGE"
0,0,2917,0.24,"RENT"
3,0,13243,29.68,"RENT"
0,0,5394,3.56,"OWN"
1,0,22762,19.01,"MORTGAGE"
0,0,14214,19.72,"RENT"
0,0,5680,12.67,"RENT"
1,0,3878,23.82,"RENT"
0,0,7825,6.17,"RENT"
0,0,21192,28.28,"RENT"
1,0,7977,15.23,"MORTGAGE"
1,0,32853,27.28,"MORTGAGE"
0,0,2925,12.19,"OWN"
0,0,22068,13.32,"MORTGAGE"
0,0,9051,8.25,"RENT"
1,0,11151,6.07,"RENT"
1,0,16314,14.02,"MORTGAGE"
0,0,12279,39.54,"RENT"
0,0,44261,21.59,"MORTGAGE"
0,2,4245,2.92,"OWN"
1,0,7896,6.6,"RENT"
0,1,33981,9.75,"MORTGAGE"
0,0,18958,26.8,"MORTGAGE"
0,0,17226,16.26,"MORTGAGE"
0,0,19532,28.47,"MORTGAGE"
0,0,4289,20.42,"RENT"
0,0,14930,14.38,"MORTGAGE"
1,0,27491,31.11,"MORTGAGE"
0,0,25330,22.94,"RENT"
2,0,50742,26.24,"MORTGAGE"
1,0,16524,27.24,"MORTGAGE"
0,0,7519,15.11,"MORTGAGE"
2,0,4005,22.2,"RENT"
4,0,24979,13.38,"RENT"
1,0,8630,29.75,"MORTGAGE"
1,0,7771,21.72,"MORTGAGE"
1,0,42978,6.71,"MORTGAGE"
2,1,10165,11.77,"MORTGAGE"
2,0,7012,18.46,"RENT"
0,0,12236,22.09,"MORTGAGE"
0,1,4770,18.24,"MORTGAGE"
0,0,5257,10.26,"RENT"
1,1,3317,10.54,"RENT"
1,0,23231,24.29,"MORTGAGE"
0,0,7819,9.99,"RENT"
0,0,11045,15.22,"MORTGAGE"
0,0,69325,29.76,"OWN"
0,0,5200,15.73,"MORTGAGE"
0,1,3530,6.45,"RENT"
0,1,13126,38.87,"MORTGAGE"
1,0,1555,7.55,"RENT"
0,0,11598,31.52,"MORTGAGE"
0,0,16284,15.1,"RENT"
0,1,1695,16.45,"RENT"
0,0,22982,14.59,"MORTGAGE"
0,0,11537,18.33,"RENT"
3,0,68030,18.62,"MORTGAGE"
1,1,3008,18.69,"RENT"
2,0,21464,24.89,"RENT"
1,0,7543,18.86,"RENT"
1,0,18430,31.08,"RENT"
0,0,12395,15.57,"MORTGAGE"
0,0,16156,12,"MORTGAGE"
1,0,13039,5.12,"OWN"
0,0,8509,10.29,"MORTGAGE"
0,0,26669,14.71,"MORTGAGE"
0,0,2794,5.86,"MORTGAGE"
0,0,684,9.79,"MORTGAGE"
0,0,5096,31.42,"MORTGAGE"
0,0,13071,8.92,"MORTGAGE"
0,0,12435,9.71,"RENT"
0,0,9609,3.29,"MORTGAGE"
0,0,54165,27.78,"RENT"
1,0,1670,6.26,"RENT"
0,0,2490,4.42,"RENT"
0,0,21306,20.13,"MORTGAGE"
0,0,6997,12.45,"MORTGAGE"
1,0,9488,24.96,"RENT"
0,0,148607,18.79,"MORTGAGE"
0,0,7555,12.6,"RENT"
0,0,21001,13.69,"MORTGAGE"
0,0,15494,12.44,"MORTGAGE"
3,0,16044,29.47,"MORTGAGE"
0,0,9249,23.21,"MORTGAGE"
3,0,2239,7.2,"OWN"
1,1,20446,23.75,"MORTGAGE"
0,0,10593,32.11,"RENT"
2,0,31417,31.83,"MORTGAGE"
2,0,2873,20.5,"MORTGAGE"
0,0,9155,6.46,"RENT"
0,0,14614,23.53,"RENT"
1,0,8197,17.64,"MORTGAGE"
0,0,14374,32.84,"RENT"
0,0,12127,19.33,"RENT"
0,0,10636,26.35,"RENT"
0,0,15943,21.51,"RENT"
1,0,12929,22.77,"MORTGAGE"
0,0,16010,3.54,"MORTGAGE"
0,0,32107,18.7,"RENT"
0,0,15630,16.38,"MORTGAGE"
0,0,5873,21.54,"RENT"
0,0,8288,16.63,"RENT"
0,0,2174,9.92,"MORTGAGE"
1,0,5759,7.52,"OWN"
1,0,63965,13.43,"RENT"
0,0,17407,38.17,"MORTGAGE"
0,0,9641,13.95,"MORTGAGE"
0,0,5648,16.88,"MORTGAGE"
2,0,16557,18.94,"MORTGAGE"
0,0,9699,16.4,"MORTGAGE"
1,1,5449,13.98,"RENT"
1,0,41828,21.82,"MORTGAGE"
3,0,15114,21.93,"RENT"
1,0,14834,25.57,"MORTGAGE"
0,0,28840,23.2,"RENT"
0,0,41968,26.86,"RENT"
0,0,3828,16.89,"RENT"
0,0,39129,23.77,"MORTGAGE"
1,0,3406,10.33,"MORTGAGE"
1,0,13974,10.09,"MORTGAGE"
0,0,26918,20.16,"MORTGAGE"
0,0,40308,23.9,"MORTGAGE"
1,0,14411,27.87,"RENT"
1,0,5961,4.74,"MORTGAGE"
0,0,17853,26.04,"MORTGAGE"
1,0,31848,32.98,"MORTGAGE"
0,1,3038,23.97,"RENT"
0,0,9365,12.31,"MORTGAGE"
2,0,10957,10.35,"RENT"
0,0,37725,37.55,"MORTGAGE"
2,0,9023,18.33,"MORTGAGE"
0,0,3627,16.27,"RENT"
1,1,6483,21.19,"MORTGAGE"
0,3,24981,29.75,"RENT"
1,1,13819,32.13,"RENT"
0,1,4304,5.92,"MORTGAGE"
0,1,9818,23.13,"RENT"
0,0,4794,20.93,"OWN"
0,0,3080,14.36,"MORTGAGE"
2,0,0,0,"MORTGAGE"
0,0,3944,14.74,"RENT"
1,0,12512,34.96,"RENT"
0,0,3724,14.12,"RENT"
2,1,8085,15.69,"MORTGAGE"
0,0,65608,21.74,"MORTGAGE"
0,0,8885,4.32,"RENT"
2,0,8575,16.27,"RENT"
1,1,4488,25.29,"RENT"
1,1,13876,31.09,"MORTGAGE"
0,0,14856,7.84,"RENT"
2,0,47382,23.36,"MORTGAGE"
0,0,16305,9.84,"MORTGAGE"
2,0,30220,31.13,"OWN"
0,0,21092,27.12,"RENT"
0,0,21790,34.72,"MORTGAGE"
2,0,21151,13,"MORTGAGE"
0,0,12819,29.92,"RENT"
1,2,6474,2.51,"MORTGAGE"
0,0,3644,1.53,"RENT"
1,0,5963,25.97,"MORTGAGE"
0,0,4044,17.71,"RENT"
0,0,6842,22.61,"MORTGAGE"
1,0,35229,16.72,"MORTGAGE"
2,0,44289,27.43,"MORTGAGE"
2,0,40936,30.44,"MORTGAGE"
1,0,5685,7.99,"RENT"
2,0,6235,16.41,"MORTGAGE"
0,0,20648,26.59,"RENT"
0,0,9222,16.83,"MORTGAGE"
0,0,3869,3.38,"RENT"
0,0,13177,15.88,"MORTGAGE"
1,0,8145,24.88,"MORTGAGE"
0,0,2727,19.49,"RENT"
0,0,14273,22.85,"MORTGAGE"
1,0,8955,14.13,"MORTGAGE"
0,0,45709,18.42,"MORTGAGE"
1,0,4645,14.38,"MORTGAGE"
0,0,29790,11.82,"RENT"
1,0,11348,29.04,"RENT"
0,0,14361,21.94,"MORTGAGE"
1,0,3855,25.88,"RENT"
0,0,8847,16.36,"RENT"
4,0,4373,9.5,"MORTGAGE"
0,0,27668,21.64,"MORTGAGE"
0,0,54023,15.69,"OWN"
0,0,11119,7.82,"MORTGAGE"
2,1,8056,33.22,"MORTGAGE"
2,0,19222,17.02,"MORTGAGE"
0,0,761,20.31,"RENT"
0,2,7474,6.43,"OWN"
2,0,12593,13.12,"RENT"
2,0,3959,23.15,"MORTGAGE"
1,0,8056,21.89,"RENT"
1,0,15479,17.84,"MORTGAGE"
2,1,5463,15.07,"OWN"
0,0,3570,36.59,"OWN"
0,2,745,23.19,"MORTGAGE"
1,0,12844,24.3,"MORTGAGE"
1,0,4778,9.37,"MORTGAGE"
0,1,5823,14.8,"MORTGAGE"
1,0,28859,24.71,"RENT"
0,0,20402,7.41,"MORTGAGE"
0,0,9261,10.65,"RENT"
0,0,20811,24.18,"MORTGAGE"
0,0,21904,21.72,"RENT"
0,0,10146,33.12,"RENT"
3,0,22349,28.09,"MORTGAGE"
2,0,9597,18.17,"MORTGAGE"
0,0,10698,7.79,"MORTGAGE"
2,0,48041,23.65,"MORTGAGE"
2,0,3819,24.46,"RENT"
0,0,17765,26.68,"RENT"
0,0,15919,13.67,"MORTGAGE"
0,0,6548,4.06,"RENT"
0,0,22080,38.47,"OWN"
1,0,12823,19.64,"MORTGAGE"
2,0,5471,15.09,"MORTGAGE"
0,0,6149,28.81,"RENT"
3,1,14443,26.73,"RENT"
0,0,15540,23.78,"MORTGAGE"
0,0,5032,18.39,"RENT"
0,1,14843,33.17,"MORTGAGE"
0,0,13278,20.52,"RENT"
0,0,9208,21.41,"OWN"
0,0,4973,10.82,"RENT"
1,0,14734,9.49,"MORTGAGE"
0,0,8097,7.91,"OWN"
0,0,13246,19.89,"MORTGAGE"
0,0,13143,10.24,"MORTGAGE"
1,0,7507,22.07,"MORTGAGE"
1,0,23109,19.66,"MORTGAGE"
0,0,30235,12.49,"MORTGAGE"
2,0,20985,14.94,"RENT"
0,0,10492,34.4,"MORTGAGE"
3,1,5545,12.59,"MORTGAGE"
0,0,34484,28.71,"MORTGAGE"
0,1,7306,14.27,"MORTGAGE"
1,0,3726,22.93,"MORTGAGE"
1,0,24556,39.39,"MORTGAGE"
0,0,5391,33.04,"RENT"
0,0,9185,28.16,"RENT"
0,0,6184,9.77,"RENT"
0,1,14455,19.51,"MORTGAGE"
0,0,10895,14.45,"RENT"
1,0,18584,30.39,"RENT"
0,0,19135,16.41,"RENT"
0,0,13540,14.67,"MORTGAGE"
1,0,30971,19.68,"MORTGAGE"
0,0,10989,9.93,"RENT"
0,1,434,7.64,"RENT"
4,0,10080,25.72,"OWN"
1,0,1272,7.82,"MORTGAGE"
0,0,12666,4.41,"RENT"
1,0,312,17.76,"RENT"
2,0,12506,28.42,"MORTGAGE"
0,0,20912,25.46,"RENT"
0,0,7547,12.41,"RENT"
0,0,21840,21.58,"MORTGAGE"
0,2,6788,4.7,"MORTGAGE"
0,0,10968,15.62,"MORTGAGE"
0,0,9166,16.3,"RENT"
0,0,5483,8.5,"RENT"
0,0,3783,18.63,"RENT"
0,0,23318,20.56,"OWN"
0,0,29224,32.73,"OWN"
1,0,25694,21.98,"MORTGAGE"
0,0,2301,22.06,"MORTGAGE"
0,0,1028,6.88,"RENT"
0,0,7524,23.15,"MORTGAGE"
0,0,22156,17.25,"RENT"
2,0,16411,17.44,"RENT"
3,0,19743,20.31,"MORTGAGE"
0,0,15865,9.92,"RENT"
0,0,14337,35.96,"OWN"
1,0,11876,24.71,"MORTGAGE"
0,0,28175,30.35,"MORTGAGE"
0,0,9717,16.26,"RENT"
0,1,1265,20.52,"RENT"
1,0,21378,16.95,"MORTGAGE"
0,0,6567,6.95,"MORTGAGE"
3,0,4497,26.59,"MORTGAGE"
0,1,7212,13.87,"MORTGAGE"
3,1,8674,14.19,"OWN"
0,0,5221,12.67,"RENT"
0,0,24839,33.16,"RENT"
0,0,37766,15.23,"OWN"
1,0,11303,11.17,"MORTGAGE"
0,0,7188,15.66,"RENT"
1,0,5975,16.06,"OWN"
1,0,13027,23.4,"RENT"
0,0,28124,22.6,"MORTGAGE"
0,0,818,18.38,"OWN"
0,0,40417,8.48,"MORTGAGE"
0,0,19470,10.22,"MORTGAGE"
1,0,11703,20.7,"RENT"
0,0,8982,12.56,"MORTGAGE"
1,1,18456,23.42,"MORTGAGE"
0,0,20707,16.09,"MORTGAGE"
1,1,8019,14.94,"RENT"
0,0,32027,26.72,"OWN"
1,0,23192,11.9,"MORTGAGE"
1,1,7542,5.34,"MORTGAGE"
0,0,23590,28.62,"OWN"
0,0,12223,12.01,"RENT"
0,0,5534,15.88,"RENT"
1,0,17023,27.25,"MORTGAGE"
0,0,5777,7.33,"RENT"
3,1,655,6.22,"MORTGAGE"
1,0,28735,28.67,"MORTGAGE"
3,0,16495,32.99,"MORTGAGE"
0,0,39731,27.28,"RENT"
1,1,27025,15.1,"OWN"
0,0,2888,16.21,"RENT"
0,0,32414,21.93,"RENT"
0,0,13549,3.36,"OWN"
3,0,978,2.58,"RENT"
1,0,5687,19.09,"RENT"
1,0,9152,15.1,"RENT"
2,1,3253,23.42,"MORTGAGE"
0,0,21642,15.35,"OWN"
0,0,12271,21.25,"RENT"
6,0,20734,13.33,"RENT"
0,0,11465,25.17,"RENT"
1,0,9185,7.94,"MORTGAGE"
2,1,14576,20.2,"MORTGAGE"
1,1,5369,25.87,"RENT"
1,0,6682,28.35,"MORTGAGE"
0,0,4295,14.93,"RENT"
0,0,18124,23.29,"MORTGAGE"
1,0,7025,9.88,"MORTGAGE"
0,0,16055,12.44,"MORTGAGE"
0,1,19721,14.97,"RENT"
3,1,1522,3.6,"MORTGAGE"
0,0,14347,18.57,"RENT"
0,0,18057,16.54,"MORTGAGE"
2,0,5804,17.01,"RENT"
1,0,19379,8.95,"RENT"
0,0,5957,24.4,"RENT"
0,0,2203,1.82,"MORTGAGE"
0,0,15167,9.72,"MORTGAGE"
0,0,36009,10.06,"RENT"
0,0,21243,29.59,"RENT"
0,0,21325,20.74,"MORTGAGE"
0,0,1693,28.35,"RENT"
0,0,32819,25.99,"MORTGAGE"
2,0,5588,1.52,"RENT"
0,0,4415,24.48,"RENT"
0,0,14896,21.29,"MORTGAGE"
0,0,12557,34.12,"RENT"
1,0,8709,9.75,"MORTGAGE"
0,0,11079,18.63,"RENT"
0,1,6536,29.01,"OWN"
1,0,6045,19.77,"RENT"
0,1,13842,17.83,"MORTGAGE"
0,0,7325,23.58,"MORTGAGE"
1,0,32304,18.36,"RENT"
1,0,26090,6.96,"MORTGAGE"
2,0,9770,31.34,"RENT"
2,0,16324,14.22,"RENT"
1,0,12997,29.8,"RENT"
0,1,23095,16.97,"MORTGAGE"
2,1,10885,10.33,"MORTGAGE"
1,0,10123,21.11,"OWN"
0,0,24064,15.08,"RENT"
0,0,14229,15.42,"RENT"
2,0,7571,5.45,"RENT"
0,0,21836,22.13,"MORTGAGE"
1,0,7455,10.47,"OWN"
0,0,6764,13.29,"RENT"
0,0,16774,6.81,"OWN"
0,0,50799,16.01,"MORTGAGE"
3,0,9061,16.02,"MORTGAGE"
4,0,11144,24.87,"MORTGAGE"
0,0,12643,5.93,"RENT"
1,0,10649,16.35,"MORTGAGE"
0,0,12813,29.23,"MORTGAGE"
0,0,5202,21.55,"RENT"
1,1,9953,39.78,"RENT"
0,0,4714,18.65,"OWN"
1,0,17531,16.8,"MORTGAGE"
2,0,29499,24.9,"OWN"
1,2,2349,0.65,"MORTGAGE"
0,0,12261,13.79,"RENT"
0,0,16104,9.5,"MORTGAGE"
0,0,30206,16.99,"MORTGAGE"
0,0,3535,15.35,"RENT"
